loc_code,date,ht_bottom_horizon,ht_top_horizon,horizon_thickness,meas_wt,meas_temp
16,5/17/93,0.6,0.7,0.1,477,0
16,5/17/93,0.7,0.8,0.1,487,0
16,5/17/93,0.8,0.9,0.1,468,0
16,5/17/93,0.9,1,0.1,475,0
16,5/17/93,1,1.1,0.1,460,0
16,5/17/93,1.1,1.2,0.1,485,0
16,5/17/93,1.2,1.3,0.1,431,0
16,5/17/93,1.3,1.4,0.1,455,0
16,5/17/93,1.4,1.5,0.1,520,0
16,5/17/93,1.5,1.6,0.1,437,0
16,5/17/93,1.6,1.7,0.1,547,0
16,5/17/93,1.7,1.75,0.05,462,0
16,5/17/93,1.75,1.75,0,NaN,0
26,5/19/93,0,0,0,NaN,0
26,5/19/93,0,0.1,0.1,432,0
26,5/19/93,0.1,0.2,0.1,392,0
26,5/19/93,0.2,0.3,0.1,455,0
26,5/19/93,0.3,0.4,0.1,485,0
26,5/19/93,0.4,0.5,0.1,520,0
26,5/19/93,0.5,0.6,0.1,452,0
26,5/19/93,0.6,0.7,0.1,500,0
26,5/19/93,0.7,0.8,0.1,567,0
26,5/19/93,0.8,0.9,0.1,536,0
26,5/19/93,0.9,0.95,0.05,495,0
26,5/19/93,0.95,0.95,0,NaN,0
27,5/19/93,0,0,0,NaN,0
27,5/19/93,0,0.1,0.1,405,0
27,5/19/93,0.1,0.2,0.1,398,0
27,5/19/93,0.2,0.3,0.1,433,0
27,5/19/93,0.3,0.4,0.1,476,0
27,5/19/93,0.4,0.5,0.1,456,0
27,5/19/93,0.5,0.5,0,NaN,0
36,5/19/93,0,0,0,NaN,0
36,5/19/93,0,0.1,0.1,NaN,0
36,5/19/93,0.1,0.2,0.1,487,0
36,5/19/93,0.2,0.3,0.1,470,0
36,5/19/93,0.3,0.4,0.1,507,0
36,5/19/93,0.4,0.5,0.1,510,0
36,5/19/93,0.5,0.6,0.1,500,0
36,5/19/93,0.6,0.7,0.1,506,0
36,5/19/93,0.7,0.8,0.1,437,0
36,5/19/93,0.8,0.9,0.1,575,0
36,5/19/93,0.9,1,0.1,545,0
36,5/19/93,1,1.1,0.1,514,0
36,5/19/93,1.1,1.2,0.1,441,0
36,5/19/93,1.2,1.2,0,NaN,0
81,5/19/93,0,0.1,0.1,NaN,0
81,5/19/93,0.1,0.2,0.1,NaN,0
81,5/19/93,0.2,0.3,0.1,NaN,0
81,5/19/93,0.3,0.4,0.1,NaN,0
81,5/19/93,0.4,0.5,0.1,NaN,0
81,5/19/93,0.5,0.6,0.1,NaN,0
81,5/19/93,0.6,0.6,0,NaN,0
82,5/21/93,0,0,0,NaN,0
82,5/21/93,0,0.1,0.1,NaN,-1.5
82,5/21/93,0.1,0.2,0.1,NaN,-2
82,5/21/93,0.2,0.3,0.1,NaN,-1
82,5/21/93,0.3,0.4,0.1,NaN,-0.5
82,5/21/93,0.4,0.5,0.1,535,0
82,5/21/93,0.5,0.6,0.1,NaN,0
82,5/21/93,0.6,0.7,0.1,583,0
82,5/21/93,0.7,0.8,0.1,589,0
82,5/21/93,0.8,0.9,0.1,NaN,0
82,5/21/93,0.9,1,0.1,535,0
82,5/21/93,1,1.1,0.1,604,0
82,5/21/93,1.1,1.2,0.1,505,0
82,5/21/93,1.2,1.3,0.1,635,0
82,5/21/93,1.3,1.4,0.1,545,0
82,5/21/93,1.4,1.5,0.1,540,0
82,5/21/93,1.5,1.6,0.1,570,0
82,5/21/93,1.6,1.7,0.1,590,0
82,5/21/93,1.7,1.8,0.1,557,0
82,5/21/93,1.8,1.9,0.1,568,0
82,5/21/93,1.9,2,0.1,491,0
82,5/21/93,2,2.1,0.1,505,0
82,5/21/93,2.1,2.2,0.1,580,0
82,5/21/93,2.2,2.3,0.1,550,0
82,5/21/93,2.3,2.4,0.1,552,0
82,5/21/93,2.4,2.5,0.1,589,0
82,5/21/93,2.5,2.6,0.1,613,0
82,5/21/93,2.6,2.7,0.1,595,0
82,5/21/93,2.7,2.8,0.1,582,0
82,5/21/93,2.8,2.9,0.1,565,0
82,5/21/93,2.9,3,0.1,510,0
82,5/21/93,3,3,0,NaN,0
83,5/21/93,0,0,0,NaN,0
83,5/21/93,0,0.1,0.1,432,0
83,5/21/93,0.1,0.2,0.1,400,0
83,5/21/93,0.2,0.3,0.1,476,0
83,5/21/93,0.3,0.4,0.1,485,0
83,5/21/93,0.4,0.5,0.1,475,0
83,5/21/93,0.5,0.6,0.1,468,0
83,5/21/93,0.6,0.7,0.1,510,0
83,5/21/93,0.7,0.8,0.1,495,0
83,5/21/93,0.8,0.9,0.1,505,0
83,5/21/93,0.9,1,0.1,466,0
83,5/21/93,1,1.1,0.1,518,0
83,5/21/93,1.1,1.2,0.1,538,0
83,5/21/93,1.2,1.3,0.1,570,0
83,5/21/93,1.3,1.4,0.1,513,0
83,5/21/93,1.4,1.5,0.1,513,0
83,5/21/93,1.5,1.58,0.08,585,0
16,5/24/93,0,0,0,NaN,0
16,5/24/93,0,0.1,0.1,NaN,0
16,5/24/93,0.1,0.2,0.1,480,0
16,5/24/93,0.2,0.3,0.1,486,0
16,5/24/93,0.3,0.4,0.1,465,0
16,5/24/93,0.4,0.5,0.1,480,0
16,5/24/93,0.5,0.6,0.1,525,0
16,5/24/93,0.6,0.7,0.1,445,0
16,5/24/93,0.7,0.8,0.1,523,0
16,5/24/93,0.8,0.9,0.1,490,0
16,5/24/93,0.9,1,0.1,505,0
16,5/24/93,1,1.1,0.1,495,0
16,5/24/93,1.1,1.2,0.1,519,0
16,5/24/93,1.2,1.3,0.1,521,0
16,5/24/93,1.3,1.4,0.1,604,0
16,5/24/93,1.4,1.5,0.1,522,0
16,5/24/93,1.5,1.54,0.04,498,0
16,5/24/93,1.54,1.54,0,NaN,0
26,5/26/93,0,0.1,0.1,348,0
26,5/26/93,0.1,0.2,0.1,445,0
26,5/26/93,0.2,0.3,0.1,465,0
26,5/26/93,0.3,0.4,0.1,493,0
26,5/26/93,0.4,0.5,0.1,494,0
26,5/26/93,0.5,0.6,0.1,511,0
26,5/26/93,0.6,0.7,0.1,511,0
26,5/26/93,0.7,0.7,0,NaN,0
36,5/26/93,0,0,0,NaN,0
36,5/26/93,0,0.1,0.1,438,0
36,5/26/93,0.1,0.2,0.1,495,0
36,5/26/93,0.2,0.3,0.1,510,0
36,5/26/93,0.3,0.4,0.1,545,0
36,5/26/93,0.4,0.5,0.1,548,0
36,5/26/93,0.5,0.6,0.1,569,0
36,5/26/93,0.6,0.7,0.1,547,0
36,5/26/93,0.7,0.8,0.1,540,0
36,5/26/93,0.8,0.9,0.1,580,0
36,5/26/93,0.9,0.95,0.05,560,0
36,5/26/93,0.95,0.95,0,NaN,0
84,5/27/93,0,0,0,NaN,NaN
84,5/27/93,0,0.1,0.1,560,0
84,5/27/93,0.1,0.2,0.1,560,0
84,5/27/93,0.2,0.3,0.1,560,0
84,5/27/93,0.3,0.4,0.1,561,0
84,5/27/93,0.4,0.5,0.1,511,0
84,5/27/93,0.5,0.6,0.1,508,0
84,5/27/93,0.6,0.7,0.1,490,0
84,5/27/93,0.7,0.8,0.1,534,0
84,5/27/93,0.8,0.9,0.1,567,0
84,5/27/93,0.9,1,0.1,537,0
84,5/27/93,1,1.1,0.1,534,0
84,5/27/93,1.1,1.15,0.05,536,0
84,5/27/93,1.15,1.15,0,NaN,NaN
86,5/27/93,0,0,0,NaN,NaN
86,5/27/93,0,0.1,0.1,450,0
86,5/27/93,0.1,0.2,0.1,493,0
86,5/27/93,0.2,0.3,0.1,494,0
86,5/27/93,0.3,0.4,0.1,532,0
86,5/27/93,0.4,0.5,0.1,558,0
86,5/27/93,0.5,0.6,0.1,561,0
86,5/27/93,0.6,0.7,0.1,586,0
86,5/27/93,0.7,0.8,0.1,587,0
86,5/27/93,0.8,0.9,0.1,567,0
86,5/27/93,0.9,1,0.1,547,0
86,5/27/93,1,1.1,0.1,530,0
86,5/27/93,1.1,1.2,0.1,520,0
86,5/27/93,1.2,1.3,0.1,562,0
86,5/27/93,1.3,1.4,0.1,556,0
86,5/27/93,1.4,1.5,0.1,575,0
86,5/27/93,1.5,1.6,0.1,515,0
86,5/27/93,1.6,1.67,0.07,566,0
86,5/27/93,1.67,1.67,0,NaN,NaN
87,5/27/93,0,0,0,NaN,NaN
87,5/27/93,0,0.1,0.1,452,0
87,5/27/93,0.1,0.2,0.1,421,0
87,5/27/93,0.2,0.3,0.1,443,0
87,5/27/93,0.3,0.4,0.1,432,0
87,5/27/93,0.4,0.5,0.1,439,0
87,5/27/93,0.5,0.6,0.1,405,0
87,5/27/93,0.6,0.7,0.1,386,0
87,5/27/93,0.7,0.8,0.1,417,0
87,5/27/93,0.8,0.9,0.1,453,0
87,5/27/93,0.9,1,0.1,406,0
87,5/27/93,1,1.1,0.1,520,0
87,5/27/93,1.1,1.2,0.1,440,0
87,5/27/93,1.2,1.3,0.1,548,0
87,5/27/93,1.3,1.4,0.1,443,0
87,5/27/93,1.4,1.4,0,NaN,NaN
88,5/27/93,0,0,0,NaN,NaN
88,5/27/93,0,0.1,0.1,562,0
88,5/27/93,0.1,0.2,0.1,519,0
88,5/27/93,0.2,0.3,0.1,432,0
88,5/27/93,0.3,0.4,0.1,476,0
88,5/27/93,0.4,0.5,0.1,490,0
88,5/27/93,0.5,0.6,0.1,475,0
88,5/27/93,0.6,0.7,0.1,530,0
88,5/27/93,0.7,0.8,0.1,506,0
88,5/27/93,0.8,0.9,0.1,510,0
88,5/27/93,0.9,1,0.1,467,0
88,5/27/93,1,1.1,0.1,525,0
88,5/27/93,1.1,1.2,0.1,508,0
88,5/27/93,1.2,1.3,0.1,490,0
88,5/27/93,1.3,1.4,0.1,520,0
88,5/27/93,1.4,1.5,0.1,570,0
88,5/27/93,1.5,1.55,0.05,560,0
88,5/27/93,1.55,1.55,0,NaN,NaN
83,5/28/93,0,0,0,NaN,0
83,5/28/93,0,0.1,0.1,NaN,0
83,5/28/93,0.1,0.2,0.1,510,0
83,5/28/93,0.2,0.3,0.1,531,0
83,5/28/93,0.3,0.4,0.1,500,0
83,5/28/93,0.4,0.5,0.1,545,0
83,5/28/93,0.5,0.6,0.1,510,0
83,5/28/93,0.6,0.7,0.1,470,0
83,5/28/93,0.7,0.8,0.1,500,0
83,5/28/93,0.8,0.9,0.1,510,0
83,5/28/93,0.9,1,0.1,590,0
83,5/28/93,1,1.1,0.1,548,0
83,5/28/93,1.1,1.2,0.1,530,0
83,5/28/93,1.2,1.2,0,NaN,0
16,6/2/93,0,0.1,0.1,612,0
16,6/2/93,0.1,0.2,0.1,502,0
16,6/2/93,0.2,0.3,0.1,494,0
16,6/2/93,0.3,0.4,0.1,526,0
16,6/2/93,0.4,0.5,0.1,505,0
16,6/2/93,0.5,0.6,0.1,557,0
16,6/2/93,0.6,0.7,0.1,521,0
16,6/2/93,0.7,0.8,0.1,450,0
16,6/2/93,0.8,0.9,0.1,528,0
16,6/2/93,0.9,1,0.1,500,0
16,6/2/93,1,1.1,0.1,484,0
26,6/2/93,0,0.1,0.1,408,0
26,6/2/93,0.1,0.2,0.1,476,0
26,6/2/93,0.2,0.3,0.1,537,0
26,6/2/93,0.3,0.4,0.1,450,0
26,6/2/93,0.4,0.4,0,NaN,0
36,6/2/93,0,0.1,0.1,531,0
36,6/2/93,0.1,0.2,0.1,510,0
36,6/2/93,0.2,0.3,0.1,530,0
36,6/2/93,0.3,0.4,0.1,564,0
36,6/2/93,0.4,0.5,0.1,550,0
36,6/2/93,0.5,0.6,0.1,522,0
36,6/2/93,0.6,0.6,0,NaN,0
83,6/4/93,0,0.1,0.1,512,0
83,6/4/93,0.1,0.2,0.1,506,0
83,6/4/93,0.2,0.3,0.1,499,0
83,6/4/93,0.3,0.4,0.1,519,0
83,6/4/93,0.4,0.5,0.1,546,0
83,6/4/93,0.5,0.6,0.1,533,0
83,6/4/93,0.6,0.7,0.1,507,0
83,6/4/93,0.7,0.8,0.1,491,0
83,6/4/93,0.8,0.8,0,NaN,0
16,6/9/93,0,0.1,0.1,471,0
16,6/9/93,0.1,0.2,0.1,503,0
16,6/9/93,0.2,0.3,0.1,490,0
16,6/9/93,0.3,0.4,0.1,460,0
16,6/9/93,0.4,0.5,0.1,514,0
16,6/9/93,0.5,0.6,0.1,570,0
16,6/9/93,0.6,0.7,0.1,532,0
16,6/9/93,0.7,0.8,0.1,535,0
16,6/9/93,0.8,0.9,0.1,512,0
16,6/9/93,0.9,1,0.1,516,0
16,6/9/93,1,1.06,0.06,486,0
16,6/9/93,1.06,1.06,0,NaN,0
36,6/11/93,0,0.1,0.1,430,0
36,6/11/93,0.1,0.2,0.1,550,0
36,6/11/93,0.2,0.3,0.1,467,0
36,6/11/93,0.3,0.4,0.1,548,0
36,6/11/93,0.4,0.5,0.1,508,0
36,6/11/93,0.5,0.5,0,NaN,0
83,6/11/93,0,0.1,0.1,475,0
83,6/11/93,0.1,0.2,0.1,497,0
83,6/11/93,0.2,0.3,0.1,555,0
83,6/11/93,0.3,0.4,0.1,463,0
83,6/11/93,0.4,0.5,0.1,560,0
83,6/11/93,0.5,0.6,0.1,570,0
83,6/11/93,0.6,0.6,0,NaN,0
14,6/16/93,0,0.1,0.1,440,0
14,6/16/93,0.1,0.2,0.1,498,0
14,6/16/93,0.2,0.3,0.1,509,0
14,6/16/93,0.3,0.4,0.1,589,0
14,6/16/93,0.4,0.5,0.1,564,0
14,6/16/93,0.5,0.6,0.1,602,0
14,6/16/93,0.6,0.7,0.1,573,0
14,6/16/93,0.7,0.8,0.1,584,0
14,6/16/93,0.8,0.9,0.1,560,0
14,6/16/93,0.9,1,0.1,585,0
14,6/16/93,1,1.1,0.1,584,0
14,6/16/93,1.1,1.2,0.1,595,0
14,6/16/93,1.2,1.3,0.1,561,0
14,6/16/93,1.3,1.4,0.1,591,0
14,6/16/93,1.4,1.5,0.1,581,0
14,6/16/93,1.5,1.6,0.1,592,0
14,6/16/93,1.6,1.7,0.1,584,0
14,6/16/93,1.7,1.8,0.1,596,0
14,6/16/93,1.8,1.8,0,NaN,0
16,6/16/93,0,0,0,NaN,0
16,6/16/93,0,0.1,0.1,684,-1
16,6/16/93,0.1,0.2,0.1,558,-1
16,6/16/93,0.2,0.3,0.1,550,-1
16,6/16/93,0.3,0.4,0.1,514,-1
16,6/16/93,0.4,0.5,0.1,555,-1
16,6/16/93,0.5,0.6,0.1,507,0
16,6/16/93,0.6,0.7,0.1,550,0
16,6/16/93,0.7,0.77,0.07,566,0
16,6/16/93,0.77,0.77,0,NaN,0
89,6/18/93,0,0.1,0.1,576,0
89,6/18/93,0.1,0.2,0.1,510,0
89,6/18/93,0.2,0.3,0.1,511,0
89,6/18/93,0.3,0.4,0.1,567,0
89,6/18/93,0.4,0.5,0.1,498,0
89,6/18/93,0.5,0.6,0.1,510,0
89,6/18/93,0.6,0.7,0.1,604,0
89,6/18/93,0.7,0.8,0.1,561,0
89,6/18/93,0.8,0.9,0.1,562,0
89,6/18/93,0.9,1,0.1,595,0
89,6/18/93,1,1.1,0.1,557,0
89,6/18/93,1.1,1.2,0.1,555,0
89,6/18/93,1.2,1.3,0.1,568,0
89,6/18/93,1.3,1.4,0.1,491,0
89,6/18/93,1.4,1.5,0.1,650,0
89,6/18/93,1.5,1.6,0.1,576,0
89,6/18/93,1.6,1.7,0.1,559,0
89,6/18/93,1.7,1.8,0.1,540,0
89,6/18/93,1.8,1.9,0.1,545,0
89,6/18/93,1.9,1.95,0.05,460,0
89,6/18/93,1.95,1.95,0,NaN,0
86,6/23/93,0,0.1,0.1,530,0
86,6/23/93,0.1,0.2,0.1,530,0
86,6/23/93,0.2,0.3,0.1,532,0
86,6/23/93,0.3,0.4,0.1,502,0
86,6/23/93,0.4,0.5,0.1,515,0
86,6/23/93,0.5,0.6,0.1,540,0
86,6/23/93,0.6,0.7,0.1,523,0
86,6/23/93,0.7,0.8,0.1,548,0
86,6/23/93,0.8,0.9,0.1,589,0
86,6/23/93,0.9,1,0.1,580,0
86,6/23/93,1,1.1,0.1,576,0
86,6/23/93,1.1,1.2,0.1,567,0
86,6/23/93,1.2,1.3,0.1,547,0
86,6/23/93,1.3,1.4,0.1,576,0
86,6/23/93,1.4,1.5,0.1,540,0
86,6/23/93,1.5,1.6,0.1,565,0
86,6/23/93,1.6,1.7,0.1,531,0
86,6/23/93,1.7,1.8,0.1,585,0
86,6/23/93,1.8,1.9,0.1,546,0
86,6/23/93,1.9,2,0.1,567,0
86,6/23/93,2,2.1,0.1,566,0
86,6/23/93,2.1,2.2,0.1,553,0
86,6/23/93,2.2,2.3,0.1,570,0
86,6/23/93,2.3,2.3,0,NaN,0
14,6/25/93,0,0,0,NaN,0
14,6/25/93,0,0.1,0.1,520,0
14,6/25/93,0.1,0.2,0.1,490,0
14,6/25/93,0.2,0.3,0.1,506,-0.5
14,6/25/93,0.3,0.4,0.1,525,-0.5
14,6/25/93,0.4,0.5,0.1,520,-0.5
14,6/25/93,0.5,0.6,0.1,530,0
14,6/25/93,0.6,0.7,0.1,517,0
14,6/25/93,0.7,0.8,0.1,525,0
14,6/25/93,0.8,0.9,0.1,546,0
14,6/25/93,0.9,1,0.1,508,0
14,6/25/93,1,1.1,0.1,545,-0.5
14,6/25/93,1.1,1.2,0.1,570,-0.5
14,6/25/93,1.2,1.3,0.1,560,-0.5
14,6/25/93,1.3,1.4,0.1,456,-0.5
14,6/25/93,1.4,1.5,0.1,540,-0.5
14,6/25/93,1.5,1.5,0,NaN,-1
89,6/25/93,0,0.1,0.1,NaN,0
89,6/25/93,0.1,0.2,0.1,510,0
89,6/25/93,0.2,0.3,0.1,524,0
89,6/25/93,0.3,0.4,0.1,504,0
89,6/25/93,0.4,0.5,0.1,510,0
89,6/25/93,0.5,0.6,0.1,521,0
89,6/25/93,0.6,0.7,0.1,537,0
89,6/25/93,0.7,0.8,0.1,527,0
89,6/25/93,0.8,0.9,0.1,540,0
89,6/25/93,0.9,1,0.1,560,0
89,6/25/93,1,1.1,0.1,555,0
89,6/25/93,1.1,1.2,0.1,520,0
89,6/25/93,1.2,1.3,0.1,555,0
89,6/25/93,1.3,1.4,0.1,505,0
89,6/25/93,1.4,1.5,0.1,500,0
89,6/25/93,1.5,1.6,0.1,530,0
84,6/28/93,0,0.1,0.1,821,0
84,6/28/93,0.1,0.2,0.1,767,0
84,6/28/93,0.2,0.3,0.1,572,0
84,6/28/93,0.3,0.4,0.1,605,0
84,6/28/93,0.4,0.5,0.1,635,0
84,6/28/93,0.5,0.6,0.1,634,0
84,6/28/93,0.6,0.7,0.1,632,0
84,6/28/93,0.7,0.8,0.1,637,0
84,6/28/93,0.8,0.9,0.1,602,0
84,6/28/93,0.9,1,0.1,600,0
84,6/28/93,1,1.1,0.1,599,0
84,6/28/93,1.1,1.2,0.1,617,0
84,6/28/93,1.2,1.3,0.1,595,0
84,6/28/93,1.3,1.4,0.1,586,0
84,6/28/93,1.4,1.5,0.1,541,0
84,6/28/93,1.5,1.6,0.1,596,0
84,6/28/93,1.6,1.67,0.07,651,0
86,6/28/93,0,0.1,0.1,485,0
86,6/28/93,0.1,0.2,0.1,490,0
86,6/28/93,0.2,0.3,0.1,505,0
86,6/28/93,0.3,0.4,0.1,486,0
86,6/28/93,0.4,0.5,0.1,481,0
86,6/28/93,0.5,0.6,0.1,562,0
86,6/28/93,0.6,0.7,0.1,562,0
86,6/28/93,0.7,0.8,0.1,565,0
86,6/28/93,0.8,0.9,0.1,565,0
86,6/28/93,0.9,1,0.1,603,0
86,6/28/93,1,1.1,0.1,579,0
86,6/28/93,1.1,1.2,0.1,599,0
86,6/28/93,1.2,1.3,0.1,585,0
86,6/28/93,1.3,1.4,0.1,554,0
86,6/28/93,1.4,1.5,0.1,609,0
86,6/28/93,1.5,1.6,0.1,573,0
86,6/28/93,1.6,1.7,0.1,582,0
86,6/28/93,1.7,1.8,0.1,576,0
86,6/28/93,1.8,1.9,0.1,567,0
86,6/28/93,1.9,2,0.1,571,0
86,6/28/93,2,2.05,0.05,547,0
87,6/28/93,0,0.1,0.1,NaN,0
87,6/28/93,0.1,0.2,0.1,NaN,0
87,6/28/93,0.2,0.3,0.1,NaN,0
87,6/28/93,0.3,0.4,0.1,NaN,0
87,6/28/93,0.4,0.5,0.1,495,0
87,6/28/93,0.5,0.6,0.1,495,0
87,6/28/93,0.6,0.7,0.1,485,0
87,6/28/93,0.7,0.8,0.1,500,0
87,6/28/93,0.8,0.9,0.1,558,0
87,6/28/93,0.9,1,0.1,504,0
87,6/28/93,1,1.1,0.1,539,0
87,6/28/93,1.1,1.2,0.1,485,0
87,6/28/93,1.2,1.3,0.1,514,0
87,6/28/93,1.3,1.4,0.1,503,0
87,6/28/93,1.4,1.5,0.1,500,0
87,6/28/93,1.5,1.6,0.1,508,0
90,6/28/93,0,0.1,0.1,528,0
90,6/28/93,0.1,0.2,0.1,575,0
90,6/28/93,0.2,0.3,0.1,510,0
90,6/28/93,0.3,0.4,0.1,575,0
90,6/28/93,0.4,0.5,0.1,526,0
90,6/28/93,0.5,0.6,0.1,540,0
90,6/28/93,0.6,0.7,0.1,562,0
90,6/28/93,0.7,0.8,0.1,555,0
90,6/28/93,0.8,0.9,0.1,558,0
90,6/28/93,0.9,1,0.1,521,0
90,6/28/93,1,1.1,0.1,510,0
90,6/28/93,1.1,1.2,0.1,565,0
90,6/28/93,1.2,1.3,0.1,531,0
90,6/28/93,1.3,1.4,0.1,535,0
90,6/28/93,1.4,1.5,0.1,570,0
90,6/28/93,1.5,1.55,0.05,558,0
14,7/9/93,0,0.1,0.1,460,0
14,7/9/93,0.1,0.2,0.1,465,0
14,7/9/93,0.2,0.3,0.1,525,0
14,7/9/93,0.3,0.4,0.1,555,0
14,7/9/93,0.4,0.5,0.1,576,0
14,7/9/93,0.5,0.6,0.1,554,0
14,7/9/93,0.6,0.7,0.1,478,0
14,7/9/93,0.7,0.8,0.1,420,0
14,7/9/93,0.8,0.9,0.1,472,0
14,7/9/93,0.9,0.9,0,NaN,0
89,7/12/93,0,0.1,0.1,490,0
89,7/12/93,0.1,0.2,0.1,497,0
89,7/12/93,0.2,0.3,0.1,488,0
89,7/12/93,0.3,0.4,0.1,504,0
89,7/12/93,0.4,0.5,0.1,463,0
89,7/12/93,0.5,0.5,0,NaN,0
84,7/26/93,0,0.1,0.1,NaN,0
84,7/26/93,0.1,0.2,0.1,NaN,0
84,7/26/93,0.2,0.3,0.1,NaN,0
84,7/26/93,0.3,0.4,0.1,528,0
84,7/26/93,0.4,0.5,0.1,524,0
84,7/26/93,0.5,0.6,0.1,573,0
84,7/26/93,0.6,0.7,0.1,582,0
84,7/26/93,0.7,0.8,0.1,563,0
84,7/26/93,0.8,0.9,0.1,512,0
84,7/26/93,0.9,1,0.1,545,0
84,7/26/93,1,1.1,0.1,550,0
84,7/26/93,1.1,1.2,0.1,609,0
84,7/26/93,1.2,1.3,0.1,581,0
86,7/26/93,0,0.1,0.1,564,0
86,7/26/93,0.1,0.2,0.1,525,0
86,7/26/93,0.2,0.3,0.1,518,0
86,7/26/93,0.3,0.4,0.1,483,0
86,7/26/93,0.4,0.5,0.1,547,0
86,7/26/93,0.5,0.6,0.1,523,0
86,7/26/93,0.6,0.7,0.1,507,0
86,7/26/93,0.7,0.8,0.1,566,0
86,7/26/93,0.8,0.9,0.1,574,0
86,7/26/93,0.9,1,0.1,555,0
86,7/26/93,1,1.1,0.1,546,0
86,7/26/93,1.1,1.2,0.1,540,0
87,7/26/93,0,0.1,0.1,620,0
87,7/26/93,0.1,0.2,0.1,620,0
87,7/26/93,0.2,0.3,0.1,620,0
87,7/26/93,0.3,0.4,0.1,620,0
87,7/26/93,0.4,0.5,0.1,620,0
87,7/26/93,0.5,0.6,0.1,620,0
87,7/26/93,0.6,0.7,0.1,620,0
87,7/26/93,0.7,0.8,0.1,619,0
87,7/26/93,0.8,0.9,0.1,642,0
87,7/26/93,0.9,1,0.1,636,0
87,7/26/93,1,1.1,0.1,580,0
87,7/26/93,1.1,1.2,0.1,550,0
87,7/26/93,1.2,1.3,0.1,560,0
87,7/26/93,1.3,1.4,0.1,534,0
87,7/26/93,1.4,1.5,0.1,537,0
87,7/26/93,1.5,1.6,0.1,557,0
87,7/26/93,1.6,1.7,0.1,570,0
87,7/26/93,1.7,1.8,0.1,615,0
87,7/26/93,1.8,1.9,0.1,573,0
87,7/26/93,1.9,2,0.1,611,0
87,7/26/93,2,2.1,0.1,553,0
90,7/26/93,0,0.1,0.1,NaN,0
90,7/26/93,0.1,0.2,0.1,NaN,0
90,7/26/93,0.2,0.3,0.1,576,0
90,7/26/93,0.3,0.4,0.1,588,0
90,7/26/93,0.4,0.5,0.1,579,0
90,7/26/93,0.5,0.6,0.1,560,0
90,7/26/93,0.6,0.7,0.1,561,0
90,7/26/93,0.7,0.8,0.1,577,0
90,7/26/93,0.8,0.9,0.1,579,0
90,7/26/93,0.9,1,0.1,591,0
90,7/26/93,1,1.1,0.1,614,0
90,7/26/93,1.1,1.2,0.1,640,0
90,7/26/93,1.2,1.25,0.05,559,0
t3e,1/20/94,0,0,0,NaN,-1
t3e,1/20/94,0,0.1,0.1,450,-1
t3e,1/20/94,0.1,0.2,0.1,450,-2.5
t3e,1/20/94,0.2,0.3,0.1,450,-2.5
t3e,1/20/94,0.3,0.4,0.1,450,-3
t3e,1/20/94,0.4,0.5,0.1,445,-4
t3e,1/20/94,0.5,0.6,0.1,455,-4
t3e,1/20/94,0.6,0.7,0.1,446,-4
t3e,1/20/94,0.7,0.8,0.1,475,-4.5
t3e,1/20/94,0.8,0.9,0.1,458,-5
t3e,1/20/94,0.9,1,0.1,455,-5
t3e,1/20/94,1,1.1,0.1,415,-5.5
t3e,1/20/94,1.1,1.2,0.1,460,-5.5
t3e,1/20/94,1.2,1.3,0.1,431,-6
t3e,1/20/94,1.3,1.4,0.1,427,-6.5
t3e,1/20/94,1.4,1.5,0.1,420,-7.5
t3e,1/20/94,1.5,1.6,0.1,386,-8
t3e,1/20/94,1.6,1.7,0.1,360,-9
t3e,1/20/94,1.7,1.8,0.1,375,-10
t3e,1/20/94,1.8,1.9,0.1,362,-10
t3e,1/20/94,1.9,1.9,0,NaN,-10
5,3/4/94,0,0.1,0.1,358,-5.5
5,3/4/94,0.1,0.2,0.1,355,-5.5
5,3/4/94,0.2,0.3,0.1,350,-5.5
5,3/4/94,0.3,0.4,0.1,305,-6
5,3/4/94,0.4,0.5,0.1,284,-5.5
5,3/4/94,0.5,0.5,0,NaN,-1
16,4/1/94,0,0,0,NaN,-3
16,4/1/94,0,0.1,0.1,390,-5
16,4/1/94,0.1,0.2,0.1,395,-5
16,4/1/94,0.2,0.3,0.1,400,-5
16,4/1/94,0.3,0.4,0.1,340,-7
16,4/1/94,0.4,0.5,0.1,308,-7
16,4/1/94,0.5,0.53,0.03,308,-7
16,4/1/94,0.53,0.53,0,NaN,-7
16,4/11/94,0,0,0,NaN,-2.5
16,4/11/94,0,0.1,0.1,376,-3
16,4/11/94,0.1,0.2,0.1,415,-3.5
16,4/11/94,0.2,0.3,0.1,345,-4
16,4/11/94,0.3,0.4,0.1,354,-3.5
16,4/11/94,0.4,0.5,0.1,302,-4
16,4/11/94,0.5,0.6,0.1,282,-3.5
16,4/11/94,0.6,0.7,0.1,189,-1.5
16,4/11/94,0.7,0.8,0.1,86,-1
16,4/11/94,0.8,0.9,0.1,55,0
16,4/11/94,0.9,0.95,0.05,66,0
16,4/11/94,0.95,0.95,0,NaN,0
16,4/14/94,0,0,0,NaN,-2
16,4/14/94,0,0.1,0.1,396,-2
16,4/14/94,0.1,0.2,0.1,396,-2
16,4/14/94,0.2,0.3,0.1,362,-2
16,4/14/94,0.3,0.4,0.1,315,-3
16,4/14/94,0.4,0.5,0.1,316,-3
